id,username,nickname,is_bot,segment,designed_messages,home_channel,verbosity,formality,technical,emoji,hostility,disclosure,help_seeking
200000000000000455,quietbadger,"Quiet Badger",false,casual,1,general,0.28,0.04,0.20,0.67,0.02,0.26,0.25
200000000000000456,bold_meadow15,"Bold Meadow",false,burnout,1,general,0.58,0.32,0.54,0.05,0.24,0.80,0.45
200000000000000457,amberorchid,"Amber Orchid",false,support-seeker,3,support,0.41,0.35,0.36,0.34,0.02,0.53,0.83
200000000000000458,boldtundra,"Bold Tundra",false,lurker,2,general,0.09,0.25,0.27,0.41,0.07,0.08,0.43
200000000000000459,plain_wren,"Plain Wren",false,support-seeker,7,support,0.54,0.49,0.33,0.25,0.18,0.43,0.98
200000000000000460,jadekestrel12,"Jade Kestrel",false,technical,4,general,0.67,0.46,0.81,0.01,0.20,0.27,0.19
200000000000000461,keen_kettle,"Keen Kettle",false,casual,3,support,0.48,0.24,0.33,0.66,0.06,0.36,0.06
200000000000000462,opallattice,"Opal Lattice",false,technical,1,support,0.57,0.53,0.80,0.00,0.22,0.34,0.37
200000000000000463,novamoreau95,"Nova Moreau",false,lurker,2,support,0.17,0.38,0.26,0.26,0.06,0.31,0.37
200000000000000464,lucidquarry,"Lucid Quarry",false,casual,8,general,0.47,0.22,0.10,0.89,0.00,0.40,0.35
200000000000000465,quiet_quarry,"Quiet Quarry",false,contrarian,7,general,0.47,0.29,0.52,0.09,0.70,0.23,0.18
200000000000000466,elinhaddad,"Elin Haddad",false,casual,3,general,0.47,0.07,0.29,0.77,0.00,0.34,0.09
200000000000000467,zaraw74,"Zara W",false,casual,3,support,0.37,0.15,0.13,0.68,0.06,0.42,0.29
200000000000000468,zaraw,"Zara W",false,technical,7,support,0.64,0.49,0.80,0.00,0.02,0.11,0.44
200000000000000469,arctic_kestrel63,"Arctic Kestrel",false,casual,4,general,0.36,0.23,0.10,0.85,0.05,0.35,0.28
200000000000000470,frostnettle96,"Frost Nettle",false,casual,7,support,0.48,0.23,0.33,0.70,0.01,0.43,0.07
200000000000000471,keenorchid,"Keen Orchid",false,burnout,3,support,0.58,0.26,0.51,0.14,0.29,0.98,0.55
200000000000000472,keenlantern,"Keen Lantern",false,burnout,2,general,0.58,0.35,0.35,0.27,0.12,1.00,0.28
200000000000000473,wry_quarry,"Wry Quarry",false,technical,7,general,0.68,0.36,0.91,0.00,0.00,0.10,0.28
200000000000000474,plaintundra,"Plain Tundra",false,support-seeker,5,general,0.47,0.23,0.22,0.28,0.11,0.56,1.00
200000000000000475,frostnettle50,"Frost Nettle",false,contrarian,4,general,0.46,0.36,0.54,0.19,0.84,0.07,0.01
200000000000000476,quiet_reed,"Quiet Reed",false,casual,5,support,0.40,0.17,0.09,0.73,0.21,0.26,0.34
200000000000000477,ember_kestrel63,"Ember Kestrel",false,casual,7,general,0.31,0.07,0.22,0.80,0.07,0.30,0.07
200000000000000478,wrymarlin,"Wry Marlin",false,lurker,2,general,0.32,0.34,0.28,0.30,0.20,0.13,0.27
200000000000000479,rapid_badger,"Rapid Badger",false,casual,8,general,0.45,0.01,0.29,0.75,0.06,0.54,0.22
200000000000000480,arctic_kettle,"Arctic Kettle",false,support-seeker,11,general,0.52,0.38,0.41,0.07,0.15,0.48,0.95
200000000000000481,plainbadger,"Plain Badger",false,support-seeker,2,support,0.38,0.29,0.31,0.23,0.28,0.63,1.00
200000000000000482,idle_yarrow96,"Idle Yarrow",false,support-seeker,3,general,0.42,0.33,0.36,0.30,0.02,0.62,0.90
200000000000000483,gladwren,"Glad Wren",false,technical,11,general,0.81,0.40,0.81,0.21,0.20,0.32,0.22
200000000000000484,rheakessler,"Rhea Kessler",false,casual,3,support,0.25,0.00,0.13,0.76,0.11,0.45,0.17
200000000000000485,cleverlattice48,"Clever Lattice",false,casual,4,support,0.44,0.03,0.22,0.82,0.23,0.37,0.22
200000000000000486,theoraman99,"Theo Raman",false,contrarian,7,general,0.55,0.25,0.52,0.22,0.71,0.23,0.00
200000000000000487,nimbleorchid,"Nimble Orchid",false,support-seeker,3,general,0.51,0.48,0.22,0.11,0.24,0.35,0.82
200000000000000488,glad_cinder32,"Glad Cinder",false,casual,3,general,0.21,0.04,0.23,0.70,0.19,0.51,0.27
200000000000000489,nimble_kestrel,"Nimble Kestrel",false,casual,8,support,0.41,0.03,0.29,0.73,0.00,0.25,0.27
200000000000000490,calm_ferry,"Calm Ferry",false,lurker,1,general,0.24,0.28,0.15,0.22,0.06,0.10,0.30
200000000000000491,rust_ferry,"Rust Ferry",false,contrarian,14,general,0.63,0.24,0.60,0.02,0.84,0.16,0.00
200000000000000492,tidykettle,"Tidy Kettle",false,support-seeker,5,support,0.61,0.30,0.44,0.28,0.23,0.49,1.00
200000000000000493,opalorchid64,"Opal Orchid",false,technical,5,general,0.56,0.55,0.91,0.00,0.15,0.31,0.42
200000000000000494,tidy_thistle32,"Tidy Thistle",false,casual,6,general,0.23,0.10,0.20,0.85,0.16,0.28,0.07
200000000000000495,brunok,"Bruno K",false,technical,4,general,0.57,0.42,1.00,0.07,0.02,0.27,0.33
200000000000000496,lenatanaka,"Lena Tanaka",false,technical,3,general,0.81,0.59,0.76,0.09,0.12,0.11,0.38
200000000000000497,zesty_otter5,"Zesty Otter",false,burnout,3,general,0.43,0.10,0.55,0.22,0.23,0.79,0.28
200000000000000498,tidyotter29,"Tidy Otter",false,technical,10,support,0.79,0.42,0.76,0.18,0.25,0.08,0.16
200000000000000499,tidyorchid95,"Tidy Orchid",false,support-seeker,7,support,0.52,0.42,0.32,0.27,0.08,0.44,0.81
200000000000000500,lenak,"Lena K",false,casual,3,support,0.39,0.23,0.15,0.79,0.02,0.26,0.29
200000000000000501,keenreed,"Keen Reed",false,lurker,1,general,0.18,0.43,0.29,0.26,0.16,0.24,0.17
200000000000000502,frost_cobalt77,"Frost Cobalt",false,contrarian,5,general,0.55,0.37,0.61,0.13,0.82,0.17,0.12
200000000000000503,quietquarry,"Quiet Quarry",false,technical,14,general,0.70,0.50,0.99,0.16,0.11,0.35,0.22
200000000000000504,nimble_zephyr,"Nimble Zephyr",false,casual,3,general,0.49,0.03,0.29,0.66,0.20,0.36,0.31
200000000000000505,hanacosta,"Hana Costa",false,casual,1,general,0.34,0.26,0.33,0.67,0.10,0.43,0.11
200000000000000506,calm_vellum76,"Calm Vellum",false,lurker,2,support,0.22,0.18,0.29,0.31,0.00,0.07,0.40
200000000000000507,arcticmeadow,"Arctic Meadow",false,casual,1,general,0.38,0.05,0.07,0.87,0.08,0.34,0.12
200000000000000508,yukiberg,"Yuki Berg",false,casual,3,general,0.43,0.05,0.26,0.81,0.20,0.43,0.26
200000000000000509,hanapetrov55,"Hana Petrov",false,casual,4,general,0.44,0.01,0.31,0.88,0.10,0.33,0.19
200000000000000510,bold_otter69,"Bold Otter",false,lurker,2,support,0.29,0.23,0.44,0.29,0.00,0.29,0.33
200000000000000511,quiet_lantern27,"Quiet Lantern",false,technical,9,general,0.81,0.60,0.89,0.00,0.12,0.23,0.16
200000000000000512,wrynettle,"Wry Nettle",false,lurker,2,support,0.32,0.25,0.32,0.30,0.00,0.33,0.44
200000000000000513,hanacosta78,"Hana Costa",false,lurker,2,general,0.28,0.16,0.39,0.43,0.00,0.25,0.38
200000000000000514,boldgable,"Bold Gable",false,technical,5,general,0.63,0.43,0.95,0.16,0.20,0.34,0.40
200000000000000515,idleferry8,"Idle Ferry",false,casual,4,general,0.33,0.30,0.28,0.79,0.21,0.50,0.09
200000000000000516,idle_thistle,"Idle Thistle",false,burnout,4,support,0.65,0.22,0.37,0.10,0.12,0.88,0.37
200000000000000517,wry_orchid,"Wry Orchid",false,casual,2,support,0.46,0.13,0.10,0.76,0.08,0.48,0.32
200000000000000518,dusk_badger,"Dusk Badger",false,casual,3,general,0.34,0.03,0.25,0.80,0.02,0.52,0.30
200000000000000519,brisk_wren,"Brisk Wren",false,casual,4,support,0.25,0.28,0.12,0.91,0.00,0.54,0.28
200000000000000520,casspetrov,"Cass Petrov",false,support-seeker,4,support,0.41,0.26,0.45,0.15,0.18,0.48,0.90
200000000000000521,calmthistle,"Calm Thistle",false,technical,11,general,0.83,0.48,0.87,0.20,0.02,0.31,0.39
200000000000000522,rustmarlin62,"Rust Marlin",false,casual,4,general,0.41,0.19,0.19,0.85,0.09,0.40,0.12
200000000000000523,lucid_cinder7,"Lucid Cinder",false,support-seeker,3,general,0.59,0.31,0.48,0.13,0.10,0.63,1.00
200000000000000524,idle_meadow,"Idle Meadow",false,casual,8,general,0.20,0.29,0.15,0.86,0.22,0.29,0.14
200000000000000525,calmgable,"Calm Gable",false,casual,3,general,0.32,0.02,0.15,0.93,0.04,0.55,0.08
200000000000000526,devonito,"Devon Ito",false,support-seeker,5,general,0.51,0.40,0.43,0.10,0.13,0.45,1.00
200000000000000527,hanamoreau,"Hana Moreau",false,casual,2,general,0.31,0.17,0.23,0.84,0.22,0.46,0.08
200000000000000528,quiet_meadow,"Quiet Meadow",false,technical,7,support,0.64,0.36,0.79,0.16,0.02,0.18,0.24
200000000000000529,plainjuniper,"Plain Juniper",false,technical,4,support,0.79,0.54,0.92,0.07,0.08,0.21,0.16
200000000000000530,swiftlantern62,"Swift Lantern",false,support-seeker,14,general,0.61,0.22,0.26,0.20,0.04,0.49,0.82
200000000000000531,rapidcinder,"Rapid Cinder",false,contrarian,4,general,0.49,0.16,0.41,0.24,0.73,0.10,0.00
200000000000000532,swift_pebble,"Swift Pebble",false,casual,9,general,0.49,0.19,0.27,0.94,0.00,0.29,0.15
200000000000000533,plain_orchid74,"Plain Orchid",false,contrarian,6,general,0.74,0.27,0.39,0.04,0.82,0.32,0.17
200000000000000534,nimble_juniper,"Nimble Juniper",false,lurker,1,general,0.17,0.33,0.29,0.36,0.00,0.08,0.43
200000000000000535,devonmoreau,"Devon Moreau",false,casual,4,general,0.39,0.11,0.12,0.92,0.13,0.51,0.21
200000000000000536,umber_pebble65,"Umber Pebble",false,lurker,2,general,0.18,0.42,0.23,0.27,0.11,0.16,0.40
200000000000000537,opal_quarry53,"Opal Quarry",false,casual,3,general,0.47,0.26,0.26,0.78,0.19,0.49,0.25
200000000000000538,briskwren73,"Brisk Wren",false,lurker,2,support,0.19,0.31,0.42,0.24,0.21,0.21,0.24
200000000000000539,vividlantern,"Vivid Lantern",false,burnout,4,general,0.41,0.23,0.48,0.20,0.26,0.77,0.39
200000000000000540,calm_wren,"Calm Wren",false,support-seeker,2,general,0.51,0.34,0.44,0.32,0.21,0.39,1.00
200000000000000541,boldharbor,"Bold Harbor",false,technical,4,general,0.58,0.46,0.98,0.20,0.03,0.15,0.27
200000000000000542,rheaberg,"Rhea Berg",false,lurker,2,support,0.34,0.36,0.32,0.38,0.00,0.33,0.41
200000000000000543,quiettundra,"Quiet Tundra",false,lurker,2,general,0.20,0.16,0.37,0.41,0.18,0.11,0.23
200000000000000544,slatejuniper,"Slate Juniper",false,technical,2,general,0.83,0.55,0.86,0.18,0.22,0.35,0.40
200000000000000545,slatebadger,"Slate Badger",false,casual,2,general,0.21,0.09,0.27,0.80,0.09,0.34,0.22
200000000000000546,priyamoreau,"Priya Moreau",false,technical,11,general,0.63,0.56,0.97,0.14,0.02,0.29,0.45
200000000000000547,quietwillow,"Quiet Willow",false,casual,2,general,0.22,0.23,0.27,0.67,0.14,0.35,0.12
200000000000000548,priyar,"Priya R",false,burnout,2,support,0.54,0.37,0.39,0.06,0.23,1.00,0.36
200000000000000549,malikcosta38,"Malik Costa",false,support-seeker,3,support,0.59,0.42,0.31,0.24,0.28,0.36,0.98
200000000000000550,quiet_kettle8,"Quiet Kettle",false,casual,2,general,0.23,0.27,0.32,0.93,0.18,0.44,0.23
200000000000000551,hollow_orchid,"Hollow Orchid",false,support-seeker,4,general,0.52,0.31,0.22,0.17,0.20,0.63,0.89
200000000000000552,swift_kettle,"Swift Kettle",false,support-seeker,5,support,0.56,0.31,0.38,0.20,0.18,0.36,0.83
200000000000000553,briskquarry,"Brisk Quarry",false,contrarian,7,general,0.72,0.17,0.52,0.08,0.86,0.21,0.10
200000000000000554,juleslindqvist20,"Jules Lindqvist",false,casual,2,general,0.24,0.21,0.34,0.73,0.09,0.54,0.15
200000000000000555,idlecobalt,"Idle Cobalt",false,support-seeker,2,general,0.47,0.22,0.33,0.10,0.29,0.53,0.97
200000000000000556,arctic_thistle55,"Arctic Thistle",false,lurker,1,general,0.29,0.20,0.35,0.19,0.03,0.25,0.39
200000000000000557,keen_nettle,"Keen Nettle",false,lurker,3,general,0.13,0.31,0.23,0.44,0.00,0.06,0.18
200000000000000558,amber_anvil,"Amber Anvil",false,lurker,2,support,0.10,0.38,0.30,0.44,0.01,0.06,0.17
200000000000000559,mellowvellum,"Mellow Vellum",false,lurker,2,general,0.14,0.25,0.43,0.19,0.12,0.18,0.19
200000000000000560,mellowcobalt,"Mellow Cobalt",false,lurker,2,general,0.20,0.25,0.38,0.21,0.00,0.13,0.43
200000000000000561,brisksummit,"Brisk Summit",false,technical,5,general,0.73,0.38,1.00,0.20,0.08,0.17,0.30
200000000000000562,faintlantern,"Faint Lantern",false,casual,3,general,0.25,0.16,0.10,0.78,0.02,0.38,0.19
200000000000000563,plainwren88,"Plain Wren",false,lurker,4,general,0.09,0.21,0.40,0.22,0.24,0.24,0.17
200000000000000564,tidygable,"Tidy Gable",false,technical,5,general,0.65,0.46,1.00,0.14,0.22,0.10,0.35
200000000000000565,marapetrov96,"Mara Petrov",false,burnout,4,general,0.44,0.15,0.53,0.28,0.19,1.00,0.31
200000000000000566,jade_quarry,"Jade Quarry",false,burnout,6,general,0.46,0.38,0.28,0.17,0.13,0.85,0.52
200000000000000567,brunowhitfield17,"Bruno Whitfield",false,lurker,2,general,0.21,0.37,0.20,0.41,0.05,0.20,0.45
200000000000000568,inessilva,"Ines Silva",false,technical,3,support,0.64,0.38,0.83,0.21,0.20,0.13,0.44
200000000000000569,hollow_harbor,"Hollow Harbor",false,lurker,4,general,0.24,0.37,0.16,0.23,0.07,0.30,0.39
200000000000000570,idlelantern,"Idle Lantern",false,casual,5,general,0.33,0.01,0.30,0.88,0.16,0.28,0.17
200000000000000571,zestyjuniper,"Zesty Juniper",false,casual,5,general,0.40,0.29,0.12,0.66,0.23,0.42,0.31
200000000000000572,idle_lattice99,"Idle Lattice",false,casual,3,general,0.22,0.12,0.14,0.79,0.19,0.39,0.05
200000000000000573,zestyferry84,"Zesty Ferry",false,casual,6,general,0.35,0.01,0.10,0.91,0.00,0.31,0.34
200000000000000574,amber_yarrow,"Amber Yarrow",false,casual,4,general,0.27,0.15,0.12,0.86,0.25,0.36,0.20
200000000000000575,swift_summit,"Swift Summit",false,casual,3,general,0.36,0.06,0.26,0.66,0.21,0.34,0.29
200000000000000576,embergable,"Ember Gable",false,casual,2,general,0.38,0.20,0.28,0.70,0.06,0.45,0.25
200000000000000577,zesty_juniper91,"Zesty Juniper",false,technical,4,support,0.83,0.55,0.90,0.01,0.05,0.16,0.34
200000000000000578,arctic_summit,"Arctic Summit",false,casual,3,general,0.50,0.06,0.26,0.83,0.00,0.52,0.33
200000000000000579,jadesummit16,"Jade Summit",false,contrarian,6,general,0.61,0.36,0.57,0.00,0.78,0.13,0.22
200000000000000580,amber_kestrel,"Amber Kestrel",false,casual,3,support,0.21,0.04,0.23,0.93,0.24,0.43,0.16
200000000000000581,plain_thistle,"Plain Thistle",false,support-seeker,7,general,0.58,0.21,0.44,0.34,0.11,0.48,1.00
200000000000000582,tomaskessler,"Tomas Kessler",false,technical,7,support,0.63,0.37,1.00,0.22,0.20,0.32,0.22
200000000000000583,keengable48,"Keen Gable",false,burnout,3,general,0.50,0.32,0.46,0.22,0.22,0.84,0.41
200000000000000584,amberharbor,"Amber Harbor",false,support-seeker,7,general,0.35,0.40,0.40,0.12,0.14,0.54,0.98
200000000000000585,nimble_cobalt,"Nimble Cobalt",false,contrarian,8,general,0.46,0.22,0.40,0.12,0.62,0.33,0.19
200000000000000586,tomasmoreau76,"Tomas Moreau",false,lurker,1,support,0.06,0.26,0.26,0.21,0.04,0.06,0.37
200000000000000587,pavelwhitfield,"Pavel Whitfield",false,lurker,1,support,0.19,0.17,0.22,0.34,0.07,0.30,0.39
200000000000000588,swift_badger87,"Swift Badger",false,technical,14,general,0.69,0.43,0.88,0.00,0.15,0.08,0.22
200000000000000589,plainanvil,"Plain Anvil",false,lurker,2,general,0.24,0.33,0.20,0.41,0.00,0.20,0.41
200000000000000590,keen_juniper2,"Keen Juniper",false,casual,2,general,0.46,0.21,0.12,0.86,0.16,0.27,0.11
200000000000000591,hollow_juniper,"Hollow Juniper",false,technical,6,support,0.57,0.42,1.00,0.12,0.19,0.35,0.24
200000000000000592,calm_ivory,"Calm Ivory",false,contrarian,9,general,0.70,0.18,0.35,0.21,0.86,0.33,0.05
200000000000000593,tomasraman,"Tomas Raman",false,casual,6,support,0.28,0.21,0.12,0.88,0.16,0.35,0.30
200000000000000594,bold_meadow,"Bold Meadow",false,casual,6,general,0.49,0.18,0.13,0.65,0.07,0.50,0.15
200000000000000595,zararaman,"Zara Raman",false,casual,5,general,0.24,0.30,0.24,0.85,0.16,0.53,0.21
200000000000000596,swiftpebble26,"Swift Pebble",false,support-seeker,4,general,0.57,0.46,0.27,0.09,0.19,0.57,0.87
200000000000000597,quiet_zephyr,"Quiet Zephyr",false,casual,2,general,0.24,0.09,0.27,0.77,0.22,0.35,0.30
200000000000000598,priyatanaka,"Priya Tanaka",false,casual,6,support,0.44,0.16,0.16,0.77,0.08,0.28,0.17
200000000000000599,tidy_ferry73,"Tidy Ferry",false,casual,3,support,0.26,0.16,0.24,0.94,0.23,0.49,0.22
200000000000000600,sammoreau,"Sam Moreau",false,technical,7,general,0.69,0.63,1.00,0.21,0.17,0.29,0.16
200000000000000601,amberlantern,"Amber Lantern",false,support-seeker,4,general,0.58,0.22,0.47,0.27,0.09,0.61,1.00
200000000000000602,arcticwren,"Arctic Wren",false,technical,5,general,0.80,0.51,0.89,0.18,0.25,0.34,0.32
200000000000000603,malikw,"Malik W",false,lurker,1,general,0.34,0.41,0.31,0.23,0.00,0.20,0.37
200000000000000604,opal_tundra9,"Opal Tundra",false,casual,4,general,0.49,0.28,0.33,0.90,0.23,0.49,0.09
200000000000000605,slatekestrel,"Slate Kestrel",false,burnout,3,support,0.68,0.32,0.36,0.12,0.35,0.89,0.55
200000000000000606,plain_ivory88,"Plain Ivory",false,lurker,2,general,0.21,0.22,0.35,0.28,0.03,0.24,0.31
200000000000000607,plainpine,"Plain Pine",false,technical,6,general,0.78,0.55,1.00,0.10,0.09,0.32,0.36
200000000000000608,marakessler13,"Mara Kessler",false,casual,6,general,0.29,0.21,0.30,0.79,0.17,0.30,0.23
200000000000000609,zesty_kestrel,"Zesty Kestrel",false,contrarian,7,general,0.59,0.28,0.43,0.06,0.78,0.26,0.04
200000000000000610,maralindqvist61,"Mara Lindqvist",false,lurker,2,general,0.26,0.38,0.27,0.34,0.05,0.14,0.16
200000000000000611,jadelattice,"Jade Lattice",false,casual,7,general,0.32,0.06,0.12,0.85,0.22,0.41,0.24
200000000000000612,yukiokafor,"Yuki Okafor",false,casual,3,general,0.23,0.09,0.28,0.71,0.12,0.34,0.26
200000000000000613,umbertundra,"Umber Tundra",false,support-seeker,4,general,0.65,0.33,0.31,0.12,0.15,0.63,1.00
200000000000000614,zestypine,"Zesty Pine",false,casual,5,support,0.36,0.04,0.14,0.93,0.20,0.45,0.33
200000000000000615,umbermarlin,"Umber Marlin",false,support-seeker,3,general,0.47,0.47,0.23,0.05,0.23,0.39,1.00
200000000000000616,rapidquarry,"Rapid Quarry",false,contrarian,4,general,0.57,0.41,0.46,0.08,0.64,0.24,0.15
200000000000000617,mellow_quarry77,"Mellow Quarry",false,casual,4,general,0.39,0.19,0.25,0.80,0.11,0.31,0.15
200000000000000618,jadewillow,"Jade Willow",false,support-seeker,2,general,0.35,0.26,0.25,0.22,0.29,0.45,0.87
200000000000000619,hollow_yarrow52,"Hollow Yarrow",false,casual,3,general,0.31,0.26,0.06,0.72,0.00,0.52,0.13
200000000000000620,frost_lattice72,"Frost Lattice",false,casual,3,support,0.32,0.27,0.08,0.65,0.13,0.33,0.24
200000000000000621,gladmarlin,"Glad Marlin",false,lurker,4,general,0.19,0.37,0.27,0.45,0.00,0.10,0.33
200000000000000622,quiet_tundra,"Quiet Tundra",false,casual,6,general,0.35,0.29,0.27,0.81,0.02,0.29,0.10
200000000000000623,rust_meadow65,"Rust Meadow",false,technical,7,general,0.67,0.49,0.92,0.00,0.10,0.24,0.43
200000000000000624,opalthistle,"Opal Thistle",false,contrarian,6,general,0.64,0.28,0.36,0.09,0.62,0.22,0.00
200000000000000625,boldzephyr,"Bold Zephyr",false,casual,6,general,0.28,0.20,0.31,0.94,0.19,0.38,0.25
200000000000000626,duskcobalt36,"Dusk Cobalt",false,support-seeker,2,general,0.60,0.50,0.43,0.14,0.03,0.56,1.00
200000000000000627,lucidmarlin,"Lucid Marlin",false,casual,1,general,0.23,0.13,0.08,0.90,0.10,0.53,0.17
200000000000000628,faintbadger,"Faint Badger",false,lurker,1,general,0.33,0.18,0.26,0.43,0.20,0.15,0.17
200000000000000629,plain_vellum,"Plain Vellum",false,technical,9,general,0.69,0.55,0.92,0.00,0.19,0.33,0.22
200000000000000630,marak,"Mara K",false,technical,3,general,0.58,0.36,0.85,0.03,0.01,0.05,0.28
200000000000000631,slateotter25,"Slate Otter",false,lurker,6,support,0.32,0.26,0.34,0.35,0.13,0.10,0.32
200000000000000632,wryotter,"Wry Otter",false,contrarian,5,support,0.56,0.36,0.38,0.09,0.68,0.30,0.07
200000000000000633,inesokafor,"Ines Okafor",false,lurker,2,general,0.11,0.21,0.29,0.17,0.05,0.33,0.36
200000000000000634,jade_lantern,"Jade Lantern",false,contrarian,17,support,0.69,0.40,0.38,0.20,0.65,0.08,0.16
200000000000000635,tomascosta,"Tomas Costa",false,burnout,4,support,0.41,0.10,0.42,0.23,0.33,0.78,0.31
200000000000000636,frostyarrow87,"Frost Yarrow",false,support-seeker,3,general,0.61,0.38,0.28,0.19,0.11,0.61,0.95
200000000000000637,quietcinder,"Quiet Cinder",false,lurker,2,general,0.13,0.34,0.45,0.40,0.01,0.27,0.25
200000000000000638,nimblebadger66,"Nimble Badger",false,lurker,2,support,0.26,0.34,0.17,0.35,0.11,0.31,0.27
200000000000000639,frostlattice,"Frost Lattice",false,casual,4,general,0.24,0.11,0.16,0.68,0.04,0.50,0.30
200000000000000640,kestrelnovak11,"Kestrel Novak",false,support-seeker,5,support,0.65,0.35,0.25,0.08,0.11,0.45,0.82
200000000000000641,rust_yarrow,"Rust Yarrow",false,lurker,3,general,0.07,0.16,0.40,0.19,0.18,0.22,0.22
200000000000000642,malikito,"Malik Ito",false,support-seeker,4,general,0.52,0.38,0.28,0.08,0.10,0.40,0.97
200000000000000643,arctickettle42,"Arctic Kettle",false,lurker,4,general,0.34,0.43,0.29,0.29,0.05,0.15,0.32
200000000000000644,boldcobalt,"Bold Cobalt",false,casual,2,support,0.31,0.11,0.06,0.77,0.22,0.34,0.12
200000000000000645,lucid_tundra,"Lucid Tundra",false,support-seeker,4,general,0.55,0.21,0.46,0.12,0.04,0.60,1.00
200000000000000646,rapid_cinder,"Rapid Cinder",false,lurker,2,support,0.07,0.36,0.36,0.45,0.05,0.13,0.23
200000000000000647,amberkestrel,"Amber Kestrel",false,casual,3,general,0.46,0.17,0.18,0.65,0.15,0.51,0.25
200000000000000648,gladharbor68,"Glad Harbor",false,burnout,4,support,0.69,0.29,0.35,0.12,0.34,0.97,0.31
200000000000000649,keenferry,"Keen Ferry",false,casual,7,general,0.47,0.11,0.09,0.93,0.13,0.39,0.16
200000000000000650,frostpine20,"Frost Pine",false,contrarian,8,general,0.52,0.28,0.52,0.06,0.85,0.31,0.22
200000000000000651,bold_tundra37,"Bold Tundra",false,technical,6,general,0.71,0.44,0.80,0.13,0.00,0.24,0.24
200000000000000652,freyaokafor,"Freya Okafor",false,support-seeker,2,general,0.44,0.41,0.30,0.32,0.01,0.58,0.98
200000000000000653,jadetundra,"Jade Tundra",false,casual,6,general,0.34,0.08,0.13,0.66,0.04,0.46,0.22
200000000000000654,arctic_yarrow,"Arctic Yarrow",false,technical,6,general,0.81,0.43,0.86,0.05,0.12,0.18,0.38
200000000000000655,tidy_lantern,"Tidy Lantern",false,support-seeker,3,support,0.58,0.30,0.35,0.19,0.04,0.55,1.00
200000000000000656,tidyorchid,"Tidy Orchid",false,technical,3,general,0.65,0.49,0.98,0.00,0.15,0.19,0.21
200000000000000657,julesokafor,"Jules Okafor",false,technical,6,support,0.84,0.45,0.95,0.00,0.10,0.29,0.18
200000000000000658,lucidzephyr,"Lucid Zephyr",false,technical,9,support,0.80,0.59,0.91,0.09,0.00,0.21,0.38
200000000000000659,amber_quarry,"Amber Quarry",false,technical,2,support,0.57,0.60,0.94,0.21,0.08,0.21,0.22
200000000000000660,wryzephyr,"Wry Zephyr",false,contrarian,3,general,0.53,0.29,0.57,0.00,0.70,0.24,0.04
200000000000000661,swiftwren,"Swift Wren",false,casual,2,support,0.42,0.26,0.22,0.91,0.01,0.48,0.12
200000000000000662,gladthistle,"Glad Thistle",false,casual,3,general,0.32,0.09,0.16,0.71,0.09,0.38,0.18
200000000000000663,wrythistle60,"Wry Thistle",false,technical,3,general,0.85,0.47,0.95,0.13,0.15,0.27,0.32
200000000000000664,opalkettle98,"Opal Kettle",false,lurker,1,general,0.19,0.28,0.24,0.43,0.00,0.28,0.38
200000000000000665,frost_nettle,"Frost Nettle",false,casual,2,general,0.46,0.19,0.13,0.80,0.09,0.50,0.14
200000000000000666,lucid_cinder,"Lucid Cinder",false,contrarian,3,support,0.49,0.19,0.44,0.12,0.60,0.06,0.05
200000000000000667,idle_cinder64,"Idle Cinder",false,technical,30,general,0.76,0.48,0.78,0.06,0.04,0.12,0.44
200000000000000668,yukiw,"Yuki W",false,technical,4,general,0.75,0.40,0.88,0.07,0.14,0.16,0.22
200000000000000669,cassraman,"Cass Raman",false,burnout,4,support,0.69,0.27,0.35,0.06,0.15,0.89,0.44
200000000000000670,jadeanvil,"Jade Anvil",false,casual,3,general,0.20,0.28,0.17,0.67,0.00,0.26,0.25
200000000000000671,brunor,"Bruno R",false,casual,4,support,0.28,0.10,0.33,0.73,0.25,0.49,0.13
200000000000000672,faint_wren,"Faint Wren",false,contrarian,4,support,0.72,0.20,0.55,0.19,0.63,0.22,0.19
200000000000000673,rapidpine39,"Rapid Pine",false,technical,3,support,0.74,0.40,0.83,0.17,0.04,0.25,0.39
200000000000000674,umberpebble9,"Umber Pebble",false,casual,2,general,0.33,0.03,0.21,0.81,0.00,0.28,0.08
200000000000000675,ember_pebble50,"Ember Pebble",false,support-seeker,3,support,0.42,0.46,0.36,0.28,0.29,0.49,0.95
200000000000000676,rheanovak65,"Rhea Novak",false,casual,3,general,0.24,0.25,0.14,0.77,0.07,0.27,0.19
200000000000000677,umber_pine,"Umber Pine",false,lurker,2,general,0.14,0.36,0.43,0.20,0.11,0.17,0.36
200000000000000678,zestyreed,"Zesty Reed",false,contrarian,9,general,0.62,0.35,0.58,0.08,0.70,0.28,0.16
200000000000000679,plainthistle,"Plain Thistle",false,technical,7,general,0.79,0.44,0.89,0.08,0.12,0.34,0.34
200000000000000680,boldreed,"Bold Reed",false,technical,2,support,0.67,0.35,1.00,0.15,0.00,0.17,0.41
200000000000000681,pavelhaddad,"Pavel Haddad",false,casual,3,support,0.48,0.18,0.14,0.80,0.08,0.32,0.34
200000000000000682,quietkettle6,"Quiet Kettle",false,casual,3,support,0.26,0.20,0.22,0.79,0.15,0.55,0.15
